variant,checkpoint_kind,precision,layer,op_type,mode,classification_source,calls,classifications,observed_input_shapes,observed_output_shapes,observed_time_slices,configured_timestep,input_elems,input_neuron_sites,input_firing_rate_sum,input_positive_sum,input_nonzero,input_min,input_max,integer_like_calls,mean_spike_count_per_input,configured_firing_rate,sop_density_per_executed_mac,nonzero_ratio,dense_macs_total,dense_macs_executed,dense_macs_one_step_equivalent,dense_macs_total_per_image,dense_macs_executed_per_image,dense_macs_one_step_equivalent_per_image,dense_macs_charged,dense_macs_charged_per_image,sop_total,sop_per_image,ac_charged,core_energy_pj,core_energy_pj_per_image,mem_energy_pj,neuron_energy_pj,total_energy_pj,total_energy_pj_per_image
middle,qat,int4,downsample_2.conv,conv2d,spike,policy:small_middle_downsample_event_conv,20,"{""spike"": 20}","[[8, 1, 96, 100, 100]]","[[8, 1, 96, 100, 100]]",[8],8,153600000,19200000.0,4105902.0,32847216.0,28936864,0.0,8.0,20,0.2138490625,0.0267311328125,0.0267311328125,0.18839104166666668,132710400000.0,132710400000.0,16588800000.0,6635520000.0,6635520000.0,829440000.0,0.0,0.0,3547499328.0,177374966.4,3547499328.0,3547499328.0,177374966.4,0.0,0.0,3547499328.0,177374966.4
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 96, 50, 50]]","[[8, 1, 48, 50, 50]]",[8],8,38400000,4800000.0,390037.0,3120296.0,2501352,0.0,8.0,20,0.08125770833333333,0.010157213541666666,0.010157213541666666,0.065139375,1843200000.0,1843200000.0,230400000.0,92160000.0,92160000.0,11520000.0,0.0,0.0,18721776.0,936088.8,18721776.0,18721776.0,936088.8,0.0,0.0,18721776.0,936088.8
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 48, 50, 50]]","[[8, 1, 48, 50, 50]]",[8],8,19200000,2400000.0,377371.0,3018968.0,2655416,0.0,7.0,20,0.15723791666666667,0.019654739583333334,0.019654739583333334,0.13830291666666666,2764800000.0,2764800000.0,345600000.0,138240000.0,138240000.0,17280000.0,0.0,0.0,54341424.0,2717071.2,54341424.0,54341424.0,2717071.2,0.0,0.0,54341424.0,2717071.2
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 48, 50, 50]]","[[8, 1, 48, 50, 50]]",[8],8,19200000,2400000.0,315684.0,2525472.0,2233664,0.0,8.0,20,0.131535,0.016441875,0.016441875,0.11633666666666667,2764800000.0,2764800000.0,345600000.0,138240000.0,138240000.0,17280000.0,0.0,0.0,45458496.0,2272924.8,45458496.0,45458496.0,2272924.8,0.0,0.0,45458496.0,2272924.8
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 48, 50, 50]]","[[8, 1, 48, 50, 50]]",[8],8,19200000,2400000.0,144448.0,1155584.0,1004472,0.0,7.0,20,0.060186666666666666,0.007523333333333333,0.007523333333333333,0.05231625,57600000.0,57600000.0,7200000.0,2880000.0,2880000.0,360000.0,0.0,0.0,433344.0,21667.2,433344.0,433344.0,21667.2,0.0,0.0,433344.0,21667.2
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 48, 50, 50]]","[[8, 1, 48, 50, 50]]",[8],8,19200000,2400000.0,52786.0,422288.0,332816,0.0,8.0,20,0.021994166666666665,0.002749270833333333,0.002749270833333333,0.017334166666666668,57600000.0,57600000.0,7200000.0,2880000.0,2880000.0,360000.0,0.0,0.0,158358.0,7917.9,158358.0,158358.0,7917.9,0.0,0.0,158358.0,7917.9
middle,qat,fp,DAB_Block_2.DAB_Module_2_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 48]]","[[8, 1, 1, 48]]",[8],8,7680,960.0,46.28399884700775,370.271990776062,1584,0.0,0.9879999756813049,0,,,,0.20625,23040.0,23040.0,2880.0,1152.0,1152.0,144.0,23040.0,1152.0,0.0,0.0,0.0,23040.0,1152.0,0.0,0.0,23040.0,1152.0
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 48, 50, 50]]","[[8, 1, 48, 50, 50]]",[8],8,19200000,2400000.0,144448.0,1155584.0,1004472,0.0,7.0,20,0.060186666666666666,0.007523333333333333,0.007523333333333333,0.05231625,57600000.0,57600000.0,7200000.0,2880000.0,2880000.0,360000.0,0.0,0.0,433344.0,21667.2,433344.0,433344.0,21667.2,0.0,0.0,433344.0,21667.2
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 48, 50, 50]]","[[8, 1, 48, 50, 50]]",[8],8,19200000,2400000.0,13752.0,110016.0,83544,0.0,6.0,20,0.00573,0.00071625,0.00071625,0.00435125,57600000.0,57600000.0,7200000.0,2880000.0,2880000.0,360000.0,0.0,0.0,41256.0,2062.8,41256.0,41256.0,2062.8,0.0,0.0,41256.0,2062.8
middle,qat,fp,DAB_Block_2.DAB_Module_2_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 48]]","[[8, 1, 1, 48]]",[8],8,7680,960.0,13.596399575471878,108.77119660377502,624,0.0,0.9259999990463257,0,,,,0.08125,23040.0,23040.0,2880.0,1152.0,1152.0,144.0,23040.0,1152.0,0.0,0.0,0.0,23040.0,1152.0,0.0,0.0,23040.0,1152.0
middle,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 48, 50, 50]]","[[8, 1, 96, 50, 50]]",[8],8,19200000,2400000.0,246646.0,1973168.0,1365488,0.0,12.0,20,0.10276916666666666,0.012846145833333333,0.012846145833333333,0.07111916666666666,1843200000.0,1843200000.0,230400000.0,92160000.0,92160000.0,11520000.0,0.0,0.0,23678016.0,1183900.8,23678016.0,23678016.0,1183900.8,0.0,0.0,23678016.0,1183900.8
middle,qat,int4,downsample_3.conv3x3.conv,conv2d,dense,policy:small_middle_downsample_continuous_conv,20,"{""dense"": 20}","[[8, 1, 96, 50, 50]]","[[8, 1, 32, 25, 25]]",[8],8,38400000,4800000.0,321050.8681640625,2568406.9453125,38400000,-12.070605278015137,6.8965678215026855,0,,,,1.0,2764800000.0,2764800000.0,345600000.0,138240000.0,138240000.0,17280000.0,2764800000.0,138240000.0,0.0,0.0,0.0,2764800000.0,138240000.0,0.0,0.0,2764800000.0,138240000.0
middle,qat,int4,downsample_3.conv,conv2d,spike,policy:small_middle_downsample_event_conv,20,"{""spike"": 20}","[[8, 1, 96, 50, 50]]","[[8, 1, 96, 50, 50]]",[8],8,38400000,4800000.0,352642.0,2821136.0,2484464,0.0,7.0,20,0.07346708333333334,0.009183385416666667,0.009183385416666667,0.06469958333333334,33177600000.0,33177600000.0,4147200000.0,1658880000.0,1658880000.0,207360000.0,0.0,0.0,304682688.0,15234134.4,304682688.0,304682688.0,15234134.4,0.0,0.0,304682688.0,15234134.4
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 32, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,3200000,400000.0,66778.0,534224.0,334856,0.0,8.0,20,0.166945,0.020868125,0.020868125,0.1046425,51200000.0,51200000.0,6400000.0,2560000.0,2560000.0,320000.0,0.0,0.0,1068448.0,53422.4,1068448.0,1068448.0,53422.4,0.0,0.0,1068448.0,53422.4
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,52755.0,422040.0,361760,0.0,6.0,20,0.263775,0.032971875,0.032971875,0.2261,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,2532240.0,126612.0,2532240.0,2532240.0,126612.0,0.0,0.0,2532240.0,126612.0
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,40602.0,324816.0,276264,0.0,8.0,20,0.20301,0.02537625,0.02537625,0.172665,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,1948896.0,97444.8,1948896.0,1948896.0,97444.8,0.0,0.0,1948896.0,97444.8
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,34879.0,279032.0,217000,0.0,8.0,20,0.174395,0.021799375,0.021799375,0.135625,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,104637.0,5231.85,104637.0,104637.0,5231.85,0.0,0.0,104637.0,5231.85
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,8087.0,64696.0,54432,0.0,5.0,20,0.040435,0.005054375,0.005054375,0.03402,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,24261.0,1213.05,24261.0,24261.0,1213.05,0.0,0.0,24261.0,1213.05
middle,qat,fp,DAB_Block_3.DAB_Module_3_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,30.697599321603775,245.5807945728302,480,0.0,1.806399941444397,0,,,,0.1875,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,34879.0,279032.0,217000,0.0,8.0,20,0.174395,0.021799375,0.021799375,0.135625,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,104637.0,5231.85,104637.0,104637.0,5231.85,0.0,0.0,104637.0,5231.85
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,11968.0,95744.0,73336,0.0,8.0,20,0.05984,0.00748,0.00748,0.045835,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,35904.0,1795.2,35904.0,35904.0,1795.2,0.0,0.0,35904.0,1795.2
middle,qat,fp,DAB_Block_3.DAB_Module_3_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,46.38399934768677,371.07199478149414,624,0.0,2.473599910736084,0,,,,0.24375,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
middle,qat,int4,DAB_Block_3.DAB_Module_3_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 32, 25, 25]]",[8],8,1600000,200000.0,70854.0,566832.0,313192,0.0,15.0,20,0.35427,0.04428375,0.04428375,0.195745,51200000.0,51200000.0,6400000.0,2560000.0,2560000.0,320000.0,0.0,0.0,2267328.0,113366.4,2267328.0,2267328.0,113366.4,0.0,0.0,2267328.0,113366.4
middle,qat,int4,transformer1.atten.reduce,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 625, 288]]","[[1, 625, 144]]",[1],8,3600000,3600000.0,179084.52099609375,179084.52099609375,3599997,-1.0257428884506226,7.983486652374268,0,,,,0.9999991666666667,518400000.0,518400000.0,518400000.0,25920000.0,25920000.0,25920000.0,518400000.0,25920000.0,0.0,0.0,0.0,518400000.0,25920000.0,0.0,0.0,518400000.0,25920000.0
middle,qat,int4,transformer1.atten.qkv,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 625, 144]]","[[1, 625, 432]]",[1],8,1800000,1800000.0,181343.65283203125,181343.65283203125,337499,-5.878302097320557,6.2128448486328125,0,,,,0.18749944444444444,777600000.0,777600000.0,777600000.0,38880000.0,38880000.0,38880000.0,777600000.0,38880000.0,0.0,0.0,0.0,777600000.0,38880000.0,0.0,0.0,777600000.0,38880000.0
middle,qat,int4,transformer1.atten.proj,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 625, 144]]","[[1, 625, 288]]",[1],8,1800000,1800000.0,105044.63027954102,105044.63027954102,99998,-10.515654563903809,9.46249008178711,0,,,,0.05555444444444444,518400000.0,518400000.0,518400000.0,25920000.0,25920000.0,25920000.0,518400000.0,25920000.0,0.0,0.0,0.0,518400000.0,25920000.0,0.0,0.0,518400000.0,25920000.0
middle,qat,int4,transformer1.mlp.fc1,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 625, 288]]","[[1, 625, 72]]",[1],8,3600000,3600000.0,1.079517289027015e-34,1.079517289027015e-34,3599985,-2.9402885157541907e-40,3.759123260397754e-40,20,,,,0.9999958333333333,259200000.0,259200000.0,259200000.0,12960000.0,12960000.0,12960000.0,259200000.0,12960000.0,0.0,0.0,0.0,259200000.0,12960000.0,0.0,0.0,259200000.0,12960000.0
middle,qat,int4,transformer1.mlp.fc2,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 625, 72]]","[[1, 625, 288]]",[1],8,900000,900000.0,8.422504419824313e-37,8.422504419824313e-37,25000,0.0,6.295473480825673e-41,20,,,,0.027777777777777776,259200000.0,259200000.0,259200000.0,12960000.0,12960000.0,12960000.0,259200000.0,12960000.0,0.0,0.0,0.0,259200000.0,12960000.0,0.0,0.0,259200000.0,12960000.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.conv1x1_in.conv,conv2d,dense,policy:transformer_decoder_entry,20,"{""dense"": 20}","[[8, 1, 32, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,3200000,400000.0,1165062.4296875,9320499.4375,3200000,-21.184961318969727,45.0,0,,,,1.0,51200000.0,51200000.0,6400000.0,2560000.0,2560000.0,320000.0,51200000.0,2560000.0,0.0,0.0,0.0,51200000.0,2560000.0,0.0,0.0,51200000.0,2560000.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.conv3x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.conv1x3.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.dconv3x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.dconv1x3.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middle,qat,fp,DAB_Block_4.DAB_Module_4_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.ddconv3x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.ddconv1x3.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 16, 25, 25]]",[8],8,1600000,200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,4800000.0,4800000.0,600000.0,240000.0,240000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middle,qat,fp,DAB_Block_4.DAB_Module_4_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
middle,qat,int4,DAB_Block_4.DAB_Module_4_0.conv1x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 25, 25]]","[[8, 1, 32, 25, 25]]",[8],8,1600000,200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,51200000.0,51200000.0,6400000.0,2560000.0,2560000.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middle,qat,int4,upsample_1.conv,conv_transpose2d,spike,policy:upsample_event_convs,20,"{""spike"": 20}","[[8, 1, 32, 25, 25]]","[[8, 1, 32, 50, 50]]",[8],8,3200000,400000.0,214166.0,1713328.0,980752,0.0,11.0,20,0.535415,0.066926875,0.066926875,0.306485,921600000.0,921600000.0,115200000.0,46080000.0,46080000.0,5760000.0,0.0,0.0,61679808.0,3083990.4,61679808.0,61679808.0,3083990.4,0.0,0.0,61679808.0,3083990.4
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 32, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,12800000,1600000.0,432842.0,3462736.0,3096760,0.0,7.0,20,0.27052625,0.03381578125,0.03381578125,0.241934375,204800000.0,204800000.0,25600000.0,10240000.0,10240000.0,1280000.0,0.0,0.0,6925472.0,346273.6,6925472.0,6925472.0,346273.6,0.0,0.0,6925472.0,346273.6
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,160868.0,1286944.0,1131680,0.0,6.0,20,0.201085,0.025135625,0.025135625,0.176825,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,7721664.0,386083.2,7721664.0,7721664.0,386083.2,0.0,0.0,7721664.0,386083.2
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,126970.0,1015760.0,904880,0.0,5.0,20,0.1587125,0.0198390625,0.0198390625,0.1413875,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,6094560.0,304728.0,6094560.0,6094560.0,304728.0,0.0,0.0,6094560.0,304728.0
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,144190.0,1153520.0,965904,0.0,8.0,20,0.1802375,0.0225296875,0.0225296875,0.1509225,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,432570.0,21628.5,432570.0,432570.0,21628.5,0.0,0.0,432570.0,21628.5
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,90096.0,720768.0,634848,0.0,7.0,20,0.11262,0.0140775,0.0140775,0.099195,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,270288.0,13514.4,270288.0,270288.0,13514.4,0.0,0.0,270288.0,13514.4
middle,qat,fp,DAB_Block_5.DAB_Module_5_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,79.36839866638184,634.9471893310547,792,0.0,4.461599826812744,0,,,,0.309375,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,144190.0,1153520.0,965904,0.0,8.0,20,0.1802375,0.0225296875,0.0225296875,0.1509225,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,432570.0,21628.5,432570.0,432570.0,21628.5,0.0,0.0,432570.0,21628.5
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,20307.0,162456.0,102384,0.0,6.0,20,0.02538375,0.00317296875,0.00317296875,0.0159975,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,60921.0,3046.05,60921.0,60921.0,3046.05,0.0,0.0,60921.0,3046.05
middle,qat,fp,DAB_Block_5.DAB_Module_5_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,19.49239950813353,155.93919606506824,160,0.0,4.397200107574463,0,,,,0.0625,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
middle,qat,int4,DAB_Block_5.DAB_Module_5_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 32, 50, 50]]",[8],8,6400000,800000.0,303921.0,2431368.0,1312312,0.0,15.0,20,0.37990125,0.04748765625,0.04748765625,0.20504875,204800000.0,204800000.0,25600000.0,10240000.0,10240000.0,1280000.0,0.0,0.0,9725472.0,486273.6,9725472.0,9725472.0,486273.6,0.0,0.0,9725472.0,486273.6
middle,qat,int4,upsample_2.conv,conv_transpose2d,spike,policy:upsample_event_convs,20,"{""spike"": 20}","[[8, 1, 32, 50, 50]]","[[8, 1, 32, 100, 100]]",[8],8,12800000,1600000.0,1421491.0,11371928.0,5822432,0.0,16.0,20,0.888431875,0.111053984375,0.111053984375,0.4548775,3686400000.0,3686400000.0,460800000.0,184320000.0,184320000.0,23040000.0,0.0,0.0,409389408.0,20469470.4,409389408.0,409389408.0,20469470.4,0.0,0.0,409389408.0,20469470.4
middle,qat,int4,DAB_Block_6.DAB_Module_6_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 32, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,51200000,6400000.0,3186153.0,25489224.0,22839912,0.0,6.0,20,0.49783640625,0.06222955078125,0.06222955078125,0.44609203125,819200000.0,819200000.0,102400000.0,40960000.0,40960000.0,5120000.0,0.0,0.0,50978448.0,2548922.4,50978448.0,50978448.0,2548922.4,0.0,0.0,50978448.0,2548922.4
middle,qat,int4,DAB_Block_6.DAB_Module_6_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,919927.0,7359416.0,5892048,0.0,6.0,20,0.2874771875,0.0359346484375,0.0359346484375,0.230158125,1228800000.0,1228800000.0,153600000.0,61440000.0,61440000.0,7680000.0,0.0,0.0,44156496.0,2207824.8,44156496.0,44156496.0,2207824.8,0.0,0.0,44156496.0,2207824.8
middle,qat,int4,DAB_Block_6.DAB_Module_6_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,911811.0,7294488.0,5687528,0.0,7.0,20,0.2849409375,0.0356176171875,0.0356176171875,0.2221690625,1228800000.0,1228800000.0,153600000.0,61440000.0,61440000.0,7680000.0,0.0,0.0,43766928.0,2188346.4,43766928.0,43766928.0,2188346.4,0.0,0.0,43766928.0,2188346.4
