epoch,train_loss,miou,model_lr,train_batches,validation_batches,train_seconds,validation_seconds
77,0.6949224320433086,0.5711789131164551,0.0005230242111687382,401,424,238.61953040212393,32.34970596432686
78,0.6990219941014364,0.5798932313919067,0.0005165717490954254,401,424,238.71330535039306,32.35616360604763
79,0.6974436304813014,0.5604235529899597,0.0005101103190507864,401,424,239.00591043196619,32.358934646472335
80,0.6909551742368208,0.5787597894668579,0.0005036397819922788,401,424,238.58968557231128,32.27708620019257
81,0.6941631271357548,0.5726617574691772,0.0004971599947028389,401,424,238.57593442313373,32.33072465658188
82,0.6953154114119132,0.5649863481521606,0.000490670809603176,401,424,238.4363242443651,32.425658877938986
83,0.6857940840007658,0.5887588262557983,0.00048417207455273963,401,424,238.83037173375487,32.3593363314867
84,0.6880856264856391,0.6009929776191711,0.00047766363263849706,401,424,238.6477924324572,32.36724315956235
85,0.6890776216835155,0.5380153656005859,0.00047114532195057613,401,424,238.63022911176085,32.33857822790742
86,0.6858082352730996,0.5380342602729797,0.0004646169753437456,401,424,238.58403595536947,32.37753734923899
87,0.6861712254788216,0.600360631942749,0.0004580784201835987,401,424,238.48375227302313,32.337214678525925
88,0.6795281018699494,0.5709739923477173,0.00045152947807620383,401,424,238.3339567258954,32.24914429709315
89,0.6769563124661434,0.5820472240447998,0.0004449699645798606,401,424,238.75272860378027,32.28215019591153
90,0.6882272383518647,0.5655559301376343,0.0004383996888974615,401,424,238.32560508698225,32.28786740452051
91,0.6772139961285484,0.5739805698394775,0.0004318184535478115,401,424,238.43755036592484,32.29589048027992
92,0.6918237557137696,0.5754610300064087,0.00042522605401408326,401,424,238.8345477040857,32.31124019250274
93,0.671978908881285,0.5954346656799316,0.000418622278367395,401,424,239.10440938733518,32.3606597725302
94,0.6762374929359132,0.6011757850646973,0.0004120069068632848,401,424,238.60507741943002,32.32235790789127
95,0.6817768461389138,0.6083447337150574,0.00040537971150860646,401,424,238.5203086026013,32.2782940287143
96,0.6758440000160674,0.5745342969894409,0.0003987404555961057,401,424,239.17095024511218,32.259201468899846
97,0.6769772299061392,0.5705687999725342,0.00039208889320361563,401,424,238.9624432567507,32.29947826638818
98,0.6773279286976764,0.5885351300239563,0.00038542476865446667,401,424,238.86157352104783,32.403929103165865
99,0.6790945535883345,0.5333616733551025,0.00037874781593530063,401,424,238.6892686598003,32.28041720762849
100,0.6762278732516225,0.5740625858306885,0.0003720577580670232,401,424,238.62952548265457,32.39292322285473
101,0.6799318571934974,0.5976361632347107,0.00036535430642411,401,424,238.50480400025845,32.271997448056936
102,0.6762146132248001,0.5896687507629395,0.0003586371599968829,401,424,238.81166682764888,32.282375210896134
103,0.6722396179624923,0.5956000685691833,0.0003519060045906882,401,424,238.56693034805357,32.30974950455129
104,0.6731190956441542,0.5998597145080566,0.00034516051195512153,401,424,238.61190233938396,32.35971336066723
105,0.6698096262249269,0.5844831466674805,0.0003384003388355307,401,424,238.41898746974766,32.224691450595856
106,0.6705958968088811,0.5632661581039429,0.0003316251259379751,401,424,238.75606042332947,32.33310846425593
107,0.6708032753402158,0.5747394561767578,0.0003248344967975973,401,424,238.65582081861794,32.28063413314521
108,0.6705821222646575,0.5834901332855225,0.0003180280565389278,401,424,238.7427156548947,32.221149668097496
109,0.672232861382111,0.5737893581390381,0.00031120539051498434,401,424,238.91978608258069,32.35204557329416
110,0.6684001003417588,0.5547745823860168,0.00030436606281005894,401,424,238.3688679113984,32.31853475794196
111,0.6705156769835741,0.5515763759613037,0.00029750961458878487,401,424,238.68042231723666,32.28823499567807
112,0.6666889427011448,0.6055248975753784,0.00029063556227134464,401,424,238.7399426922202,32.35380829498172
113,0.6633291742450876,0.6002628207206726,0.0002837433955114395,401,424,239.17994186654687,32.32721044309437
114,0.6680415782547948,0.6169231534004211,0.00027683257494978426,401,424,239.10210525617003,32.27635330893099
115,0.6670159209993415,0.5710828304290771,0.0002699025297112586,401,424,238.92825976759195,32.261981938034296
116,0.6624623080738762,0.596674382686615,0.0002629526546082857,401,424,238.79987540841103,32.34128410369158
117,0.6657235891444427,0.5776673555374146,0.00025598230700627644,401,424,238.71449442580342,32.35040091909468
118,0.6610027139918168,0.5617938041687012,0.00024899080329879276,401,424,238.92975815571845,32.60162781178951
119,0.6639170288445052,0.6016055345535278,0.00024197741493008272,401,424,239.59300805814564,32.8606792204082
120,0.6629390084832684,0.5644285082817078,0.00023494136389033997,401,424,238.970570422709,32.71307235583663
121,0.6617886114893411,0.587374746799469,0.00022788181759381563,401,424,238.74686208367348,32.65292088314891
122,0.6594299549176509,0.5913363695144653,0.00022079788303096062,401,424,238.75786613672972,32.648643150925636
123,0.6578206177661544,0.5892373323440552,0.00021368860006198883,401,424,238.58487875945866,32.75184156559408
124,0.6492727643385195,0.5706983804702759,0.0002065529336892026,401,424,238.5126277450472,32.69306633248925
125,0.6556085465554882,0.5739531517028809,0.00019938976510713193,401,424,238.94708298705518,32.80352797545493
126,0.6534928518935035,0.5925732851028442,0.0001921978812803302,401,424,239.7694469857961,32.804607685655355
127,0.6590173699314755,0.5840215682983398,0.00018497596273485607,401,424,239.24875376187265,32.67203357629478
