variant,checkpoint_kind,precision,layer,op_type,calls,classifications,input_elems,input_sum,input_nonzero,mean_spikes_per_input,nonzero_ratio,dense_macs_total,dense_macs_charged,sop_total,ac_charged,core_energy_pj,mem_energy_pj,neuron_energy_pj,total_energy_pj
small,qat,int4,downsample_2.conv3x3.conv,conv2d,20,"{""dense"": 20}",409600000,131163856.5,409600000,0.3202242590332031,1.0,58982400000.0,58982400000.0,0.0,0.0,58982400000.0,0.0,0.0,58982400000.0
small,qat,int4,downsample_2.conv,conv2d,20,"{""spike"": 20}",409600000,120156680.0,101538504,0.29335126953125,0.24789673828125,235929600000.0,0.0,8651280960.0,8651280960.0,8651280960.0,0.0,0.0,8651280960.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x1_in.conv,conv2d,20,"{""spike"": 20}",102400000,17116560.0,12327072,0.16715390625,0.1203815625,3276800000.0,0.0,68466240.0,68466240.0,68466240.0,0.0,0.0,68466240.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.conv3x1.conv,conv2d,20,"{""spike"": 20}",51200000,14635800.0,13199632,0.28585546875,0.2578053125,4915200000.0,0.0,175629600.0,175629600.0,175629600.0,0.0,0.0,175629600.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x3.conv,conv2d,20,"{""spike"": 20}",51200000,11761456.0,10631832,0.2297159375,0.20765296875,4915200000.0,0.0,141137472.0,141137472.0,141137472.0,0.0,0.0,141137472.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.dconv3x1.conv,conv2d,20,"{""spike"": 20}",51200000,8604648.0,7466776,0.16805953125,0.14583546875,153600000.0,0.0,3226743.0,3226743.0,3226743.0,0.0,0.0,3226743.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.dconv1x3.conv,conv2d,20,"{""spike"": 20}",51200000,544256.0,501208,0.01063,0.00978921875,153600000.0,0.0,204096.0,204096.0,204096.0,0.0,0.0,204096.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.ddconv3x1.conv,conv2d,20,"{""spike"": 20}",51200000,8604648.0,7466776,0.16805953125,0.14583546875,153600000.0,0.0,3226743.0,3226743.0,3226743.0,0.0,0.0,3226743.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.ddconv1x3.conv,conv2d,20,"{""spike"": 20}",51200000,2670272.0,2088160,0.05215375,0.040784375,153600000.0,0.0,1001352.0,1001352.0,1001352.0,0.0,0.0,1001352.0
small,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x1.conv,conv2d,20,"{""dense"": 17, ""spike"": 3}",51200000,14315800.0,9915696,0.27960546875,0.1936659375,3276800000.0,2785280000.0,17641920.0,17641920.0,2802921920.0,0.0,0.0,2802921920.0
small,qat,int4,downsample_3.conv3x3.conv,conv2d,20,"{""dense"": 20}",102400000,21379143.1875,102400000,0.2087806951904297,1.0,7372800000.0,7372800000.0,0.0,0.0,7372800000.0,0.0,0.0,7372800000.0
small,qat,int4,downsample_3.conv,conv2d,20,"{""spike"": 20}",102400000,17824456.0,15232392,0.174066953125,0.148753828125,58982400000.0,0.0,1283360832.0,1283360832.0,1283360832.0,0.0,0.0,1283360832.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.conv1x1_in.conv,conv2d,20,"{""spike"": 20}",12800000,4467304.0,2604208,0.349008125,0.20345375,204800000.0,0.0,8934608.0,8934608.0,8934608.0,0.0,0.0,8934608.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.conv3x1.conv,conv2d,20,"{""spike"": 20}",6400000,2786304.0,2310136,0.43536,0.36095875,307200000.0,0.0,16717824.0,16717824.0,16717824.0,0.0,0.0,16717824.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.conv1x3.conv,conv2d,20,"{""spike"": 20}",6400000,1911968.0,1607784,0.298745,0.25121625,307200000.0,0.0,11471808.0,11471808.0,11471808.0,0.0,0.0,11471808.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.dconv3x1.conv,conv2d,20,"{""spike"": 20}",6400000,2309440.0,1642552,0.36085,0.25664875,19200000.0,0.0,866040.0,866040.0,866040.0,0.0,0.0,866040.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.dconv1x3.conv,conv2d,20,"{""spike"": 20}",6400000,92824.0,62808,0.01450375,0.00981375,19200000.0,0.0,34809.0,34809.0,34809.0,0.0,0.0,34809.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.ddconv3x1.conv,conv2d,20,"{""spike"": 20}",6400000,2309440.0,1642552,0.36085,0.25664875,19200000.0,0.0,866040.0,866040.0,866040.0,0.0,0.0,866040.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.ddconv1x3.conv,conv2d,20,"{""spike"": 20}",6400000,305104.0,209504,0.0476725,0.032735,19200000.0,0.0,114414.0,114414.0,114414.0,0.0,0.0,114414.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.conv1x1.conv,conv2d,20,"{""dense"": 16, ""spike"": 4}",6400000,3033840.0,1847216,0.4740375,0.2886275,204800000.0,163840000.0,1896672.0,1896672.0,165736672.0,0.0,0.0,165736672.0
small,qat,int4,transformer1.atten.reduce,linear,20,"{""dense"": 20}",14400000,2259657.84375,14399921,0.15692068359375,0.9999945138888889,2073600000.0,2073600000.0,0.0,0.0,2073600000.0,0.0,0.0,2073600000.0
small,qat,int4,transformer1.atten.qkv,linear,20,"{""dense"": 20}",7200000,2197737.8671875,2849979,0.3052413704427083,0.3958304166666667,3110400000.0,3110400000.0,0.0,0.0,3110400000.0,0.0,0.0,3110400000.0
small,qat,int4,transformer1.atten.proj,linear,20,"{""dense"": 20}",7200000,2415807.359375,1750000,0.33552879991319445,0.24305555555555555,2073600000.0,2073600000.0,0.0,0.0,2073600000.0,0.0,0.0,2073600000.0
small,qat,int4,transformer1.mlp.fc1,linear,20,"{""dense"": 20}",14400000,4.275009027334279e-34,14399929,2.9687562689821384e-41,0.9999950694444445,1036800000.0,1036800000.0,0.0,0.0,1036800000.0,0.0,0.0,1036800000.0
small,qat,int4,transformer1.mlp.fc2,linear,20,"{""dense"": 20}",3600000,1.136105532548274e-34,2200000,3.155848701522984e-41,0.6111111111111112,1036800000.0,1036800000.0,0.0,0.0,1036800000.0,0.0,0.0,1036800000.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.conv1x1_in.conv,conv2d,20,"{""dense"": 20}",12800000,50632951.125,12800000,3.955699306640625,1.0,204800000.0,204800000.0,0.0,0.0,204800000.0,0.0,0.0,204800000.0
