trial,phase,rel_time_s,wall_time_s,power_w,temperature_c,gpu_util_pct,sm_clock_mhz,mem_clock_mhz
5,active,15.026174606755376,1783675906.7772303,142.428,38,42,2257,12481
5,active,15.1263139359653,1783675906.8773818,142.663,38,42,2257,12481
5,active,15.226459722965956,1783675906.9775221,142.686,38,43,2257,12481
5,active,15.326596578583121,1783675907.0776548,142.818,38,43,2257,12481
5,active,15.42673460766673,1783675907.1777937,142.372,38,42,2257,12481
5,active,15.526854095980525,1783675907.277911,143.156,38,42,2257,12481
5,active,15.626959240064025,1783675907.3780138,142.499,38,43,2257,12481
5,active,15.727087827399373,1783675907.4781456,142.296,38,43,2257,12481
5,active,15.827202375978231,1783675907.5782554,143.307,38,43,2257,12481
5,active,15.927299492061138,1783675907.6783526,145.209,38,43,2257,12481
5,active,16.027427783235908,1783675907.7784986,145.065,38,43,2257,12481
5,active,16.127673408016562,1783675907.8787367,144.302,38,43,2257,12481
5,active,16.227816991508007,1783675907.9788795,144.927,38,43,2257,12481
5,active,16.32795541919768,1783675908.0790136,145.125,38,43,2257,12481
5,active,16.4280785638839,1783675908.1791537,146.39,38,43,2257,12481
5,active,16.528241507709026,1783675908.2792954,147.325,38,43,2257,12481
5,active,16.62834193557501,1783675908.3793952,146.803,38,42,2257,12481
5,active,16.72846531122923,1783675908.4795244,145.708,38,42,2257,12481
5,active,16.82857677154243,1783675908.5796304,143.602,38,43,2257,12481
5,active,16.928845539689064,1783675908.679935,142.869,38,43,2257,12481
5,active,17.02911609597504,1783675908.780197,141.853,38,43,2257,12481
5,active,17.129363195970654,1783675908.8804674,142.467,38,43,2257,12481
5,active,17.229649409651756,1783675908.9807312,142.418,38,43,2257,12481
5,active,17.329885317012668,1783675909.0809717,142.588,38,43,2257,12481
5,active,17.430136751383543,1783675909.181221,142.03,38,43,2257,12481
5,active,17.530371895059943,1783675909.2814553,142.58,38,43,2257,12481
5,active,17.630612026900053,1783675909.3816931,140.272,38,42,2257,12481
5,active,17.730841172859073,1783675909.4819548,139.886,38,42,2257,12481
5,active,17.831165947020054,1783675909.5822494,140.247,38,43,2257,12481
5,active,17.931398015469313,1783675909.6825097,141.681,38,43,2257,12481
5,active,18.03171107918024,1783675909.7828,142.645,38,43,2257,12481
5,active,18.132038852199912,1783675909.8831236,144.209,38,43,2257,12481
5,active,18.232238359749317,1783675909.983297,143.288,38,42,2257,12481
5,active,18.332398764789104,1783675910.0834928,142.556,38,42,2257,12481
5,active,18.432665770873427,1783675910.183749,141.651,38,41,2257,12481
5,active,18.532902980223298,1783675910.2839863,139.822,38,41,2257,12481
5,active,18.633165389299393,1783675910.3842623,140.316,38,42,2257,12481
5,active,18.73342184536159,1783675910.4845114,142.048,38,42,2257,12481
5,active,18.833662560209632,1783675910.5847702,142.729,38,43,2257,12481
5,active,18.933976335451007,1783675910.6850824,144.046,38,43,2257,12481
5,active,19.034242117777467,1783675910.7853234,143.25,38,42,2257,12481
5,active,19.134476823732257,1783675910.8855896,142.013,38,42,2257,12481
5,active,19.234748527407646,1783675910.9858296,140.724,38,43,2257,12481
5,active,19.334998099133372,1783675911.08609,141.631,38,43,2257,12481
5,active,19.435267440974712,1783675911.1863792,141.565,38,43,2257,12481
5,active,19.53554706647992,1783675911.2866356,142.868,38,43,2257,12481
5,active,19.635806526988745,1783675911.3868911,142.77,38,43,2257,12481
5,active,19.736034523695707,1783675911.4871178,143.535,38,43,2257,12481
5,active,19.83626645617187,1783675911.5873501,144.285,38,43,2257,12481
5,active,19.936490612104535,1783675911.6876032,143.169,38,43,2257,12481
5,active,20.036747818812728,1783675911.787835,143.111,38,42,2257,12481
5,active,20.136977957561612,1783675911.8880856,142.422,38,42,2257,12481
5,active,20.23722835071385,1783675911.98831,143.459,38,43,2257,12481
5,active,20.33745090290904,1783675912.0885646,143.622,38,43,2257,12481
5,active,20.437720289453864,1783675912.1888063,144.144,38,41,2257,12481
5,active,20.537974007427692,1783675912.289054,143.872,38,41,2257,12481
5,active,20.63820766657591,1783675912.3892949,143.032,38,43,2257,12481
5,active,20.738449539989233,1783675912.48953,142.192,38,43,2257,12481
5,active,20.838688706979156,1783675912.5897737,139.788,38,43,2257,12481
5,active,20.938983215019107,1783675912.6900845,139.791,38,43,2257,12481
5,active,21.039263991639018,1783675912.7903469,139.799,38,43,2257,12481
5,active,21.13949124701321,1783675912.8905973,140.506,38,43,2257,12481
5,active,21.239768013358116,1783675912.9908566,142.355,38,43,2257,12481
5,active,21.339999170973897,1783675913.0910811,142.765,38,43,2257,12481
5,active,21.44022311270237,1783675913.191303,143.552,38,42,2257,12481
5,active,21.540408492088318,1783675913.2914639,143.6,38,42,2257,12481
5,active,21.640519719570875,1783675913.391578,144.087,38,43,2257,12481
5,active,21.740673268213868,1783675913.4917285,144.184,38,43,2257,12481
5,active,21.84080951102078,1783675913.5918636,144.039,38,43,2257,12481
5,active,21.94091002084315,1783675913.6919665,143.796,38,43,2257,12481
5,active,22.041013604030013,1783675913.7920778,144.326,38,43,2257,12481
5,active,22.141146967187524,1783675913.892201,144.435,38,43,2257,12481
5,active,22.241265578195453,1783675913.9923186,144.678,38,43,2257,12481
5,active,22.34137904830277,1783675914.0924351,145.217,38,43,2257,12481
5,active,22.441513447090983,1783675914.192567,143.353,38,42,2257,12481
5,active,22.541625514626503,1783675914.292682,142.9,38,42,2257,12481
5,active,22.64172651991248,1783675914.39278,143.557,38,43,2257,12481
5,active,22.74182804301381,1783675914.492887,143.261,38,43,2257,12481
5,active,22.841942442581058,1783675914.5929987,144.401,38,43,2257,12481
5,active,22.942043537274003,1783675914.693112,145.142,38,43,2257,12481
5,active,23.04216219484806,1783675914.7932184,145.968,38,43,2257,12481
5,active,23.142286175861955,1783675914.8933406,146.454,38,43,2257,12481
5,active,23.242416767403483,1783675914.9934688,146.715,38,42,2257,12481
5,active,23.34253337047994,1783675915.0935895,143.791,38,42,2257,12481
5,active,23.442688455805182,1783675915.193777,143.562,38,42,2257,12481
5,active,23.542900275439024,1783675915.2939646,143.628,38,42,2257,12481
5,active,23.64310917071998,1783675915.3941948,143.199,38,42,2257,12481
5,active,23.743351066485047,1783675915.4944327,142.944,38,42,2257,12481
5,active,23.84364681877196,1783675915.5947616,142.713,38,43,2257,12481
5,active,23.943933553993702,1783675915.69502,143.977,38,43,2257,12481
5,active,24.044177239760756,1783675915.7952611,142.042,38,41,2257,12481
5,active,24.14437386021018,1783675915.8954375,142.01,38,41,2257,12481
5,active,24.244572695344687,1783675915.9956572,142.019,38,42,2257,12481
5,active,24.344919143244624,1783675916.096005,143.532,38,42,2257,12481
5,active,24.445161348208785,1783675916.1962583,143.015,38,43,2257,12481
5,active,24.54543575271964,1783675916.2965522,144.287,38,43,2257,12481
5,active,24.6458446290344,1783675916.396929,144.64,38,42,2257,12481
5,active,24.746109066531062,1783675916.497207,144.969,38,42,2257,12481
5,active,24.846357567235827,1783675916.597433,144.029,38,43,2257,12481
5,active,24.94651485979557,1783675916.6975832,143.464,38,43,2257,12481
5,active,25.046698678284883,1783675916.7977536,142.042,38,43,2257,12481
5,active,25.146864468231797,1783675916.8979766,143.001,38,43,2257,12481
5,active,25.2471273727715,1783675916.9982135,142.077,38,43,2257,12481
5,active,25.347370320931077,1783675917.0984569,142.897,38,43,2257,12481
5,active,25.447608230635524,1783675917.1987345,142.773,38,43,2257,12481
5,active,25.547844303771853,1783675917.2989051,143.917,38,43,2257,12481
5,active,25.648010917007923,1783675917.3991265,142.985,38,42,2257,12481
5,active,25.748304964974523,1783675917.4993858,142.79,38,42,2257,12481
5,active,25.848573371767998,1783675917.599666,143.17,38,43,2257,12481
5,active,25.948817854747176,1783675917.6999302,143.665,38,43,2257,12481
5,active,26.049144791439176,1783675917.8002384,144.022,38,43,2257,12481
5,active,26.14936695061624,1783675917.9004242,144.636,38,43,2257,12481
5,active,26.24951920285821,1783675918.0006251,144.861,38,43,2257,12481
5,active,26.349773103371263,1783675918.1008554,144.997,38,43,2257,12481
5,active,26.449961652979255,1783675918.2010229,143.247,38,42,2257,12481
5,active,26.55011690221727,1783675918.3011985,142.855,38,42,2257,12481
5,active,26.650301687419415,1783675918.4013567,142.535,38,42,2257,12481
5,active,26.750428088009357,1783675918.5014822,142.12,38,42,2257,12481
5,active,26.850545346736908,1783675918.601599,143.168,38,43,2257,12481
5,active,26.950648805126548,1783675918.7017026,142.916,38,43,2257,12481
5,active,27.050751579925418,1783675918.8018055,142.585,38,43,2257,12481
5,active,27.15085105225444,1783675918.9019122,142.828,38,43,2257,12481
5,active,27.251051355153322,1783675919.0021653,143.049,38,43,2257,12481
5,active,27.35129215940833,1783675919.1023514,142.515,38,43,2257,12481
5,active,27.451425625011325,1783675919.2024796,142.564,38,42,2257,12481
5,active,27.5515438914299,1783675919.3025975,142.271,38,42,2257,12481
5,active,27.651659801602364,1783675919.4027135,142.403,38,43,2257,12481
5,active,27.751759581267834,1783675919.502813,142.71,38,43,2257,12481
5,active,27.851859668269753,1783675919.6029153,142.764,38,43,2257,12481
5,active,27.951988322660327,1783675919.7030451,142.807,38,43,2257,12481
5,active,28.05210859887302,1783675919.8031628,143.153,38,43,2257,12481
5,active,28.15223676711321,1783675919.9032948,143.527,38,43,2257,12481
5,active,28.252356646582484,1783675920.0034297,144.119,38,42,2257,12481
5,active,28.35249772667885,1783675920.1035528,144.158,38,42,2257,12481
5,active,28.452605484053493,1783675920.203659,143.375,38,42,2257,12481
5,active,28.552708577364683,1783675920.3037627,143.756,38,42,2257,12481
5,active,28.65283460728824,1783675920.4038906,144.86,38,43,2257,12481
5,active,28.752942100167274,1783675920.503997,144.698,38,43,2257,12481
5,active,28.853048637509346,1783675920.604102,144.078,38,42,2257,12481
5,active,28.95319015160203,1783675920.7042434,143.954,38,42,2257,12481
5,active,29.053289791569114,1783675920.8043432,144.27,38,43,2257,12481
5,active,29.153386471793056,1783675920.90444,144.581,38,43,2257,12481
5,active,29.25350029207766,1783675921.0045555,144.457,38,42,2257,12481
5,active,29.35368258692324,1783675921.1047378,143.071,38,42,2257,12481
5,active,29.453785363584757,1783675921.2048426,142.61,38,43,2257,12481
5,active,29.55390130355954,1783675921.304954,142.774,38,43,2257,12481
5,active,29.65401558019221,1783675921.4050689,142.2,38,43,2257,12481
5,active,29.754111049696803,1783675921.5051632,142.3,38,43,2257,12481
5,active,29.854202654212713,1783675921.605259,143.854,38,43,2257,12481
5,active,29.954305570572615,1783675921.7053597,145.231,38,43,2257,12481
